uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"deba4b3e-2ae6-4c33-bbe4-b11ce402846c","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,78,"RHIATR","Rhinichthys atratulus","species",,,,75,4.0,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"86c263bc-fb44-4a05-a48a-39e1d521ebcf","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,5,"RHIATR","Rhinichthys atratulus","species",,,,75,3.7,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"fa3c5c50-623a-48bc-8d74-ad8f576d02c1","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,72,"ONCMYK","Oncorhynchus mykiss","species",,,,74,3.8,,,,"juvenile","no sample",,,"pharnage@battelleecology.org",
"e3d00d69-8575-4cf9-8aa6-c7721d3483a1","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,8,"RHICAT","Rhinichthys cataractae","species",,,,64,2.0,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"0744b2e9-295c-4411-9037-990831f8e49c","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,81,"RHIATR","Rhinichthys atratulus","species",,,,55,1.3,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"b6d6c7a1-d941-4560-aee7-47038aee18f2","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,10,"RHIATR","Rhinichthys atratulus","species",,,,52,1.2,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"d7ba10c4-7ca3-41da-a7ea-f94e1688eeee","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,44,"RHICAT","Rhinichthys cataractae","species",,,,91,5.8,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"f1844c42-42ba-4eff-b695-eeed74c7bb8c","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,26,"RHIATR","Rhinichthys atratulus","species",,,,56,1.2,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"e7b01de8-42eb-4fd2-89c3-e69f528210df","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,82,"RHICAT","Rhinichthys cataractae","species",,,,68,2.6,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"1381cd58-d8fe-4b7e-a367-fb017fdc224e","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,64,"RHICAT","Rhinichthys cataractae","species",,,,114,12.6,"Lesions/parasites",,,"adult","no sample",,,"pharnage@battelleecology.org",
"63c1edf2-0e8f-46e7-b4a0-e67535583126","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,28,"RHIATR","Rhinichthys atratulus","species",,,,51,1.2,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"2c2a00f3-21ff-4cb7-b7e2-bfa0a27872a3","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,25,"ONCMYK","Oncorhynchus mykiss","species",,,,77,4.6,,,,"juvenile","no sample",,,"pharnage@battelleecology.org",
"9698b251-ca5d-4ed5-ba55-8f35d87b8254","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,19,"RHICAT","Rhinichthys cataractae","species",,,,82,4.1,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"44449f54-9440-4108-8331-7293caacaf3d","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,63,"RHIATR","Rhinichthys atratulus","species",,,,89,8.4,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"f562676e-5f04-48f0-8d3f-22870558b57e","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,32,"ONCMYK","Oncorhynchus mykiss","species",,,,76,4.0,,,,"juvenile","no sample",,,"pharnage@battelleecology.org",
"c27d3379-9863-429f-9702-33dbb83595f2","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,48,"ONCMYK","Oncorhynchus mykiss","species",,,,91,7.5,,,,"juvenile","no sample",,,"pharnage@battelleecology.org",
"1b8e807f-755f-4e24-be81-8956c01764f2","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,6,"ONCMYK","Oncorhynchus mykiss","species",,,,78,5.0,,,,"juvenile","no sample",,,"pharnage@battelleecology.org",
"2874689e-7368-401f-86dc-78ec62719365","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,31,"RHIATR","Rhinichthys atratulus","species",,,,55,1.3,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"3b4415bf-e8f1-4721-ac19-72ecc8041cb6","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,62,"RHIATR","Rhinichthys atratulus","species",,,,72,3.2,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"643ab23c-acdc-42c9-9021-5cf10fcb2c2f","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,74,"RHIATR","Rhinichthys atratulus","species",,,,49,0.9,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"73d439b4-0fdb-482d-9dc5-c4c9f562875b","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,73,"RHICAT","Rhinichthys cataractae","species",,,,104,7.4,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"3454232e-4475-4e5c-90f1-5bcec860b546","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,76,"RHICAT","Rhinichthys cataractae","species",,,,99,7.7,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"1343a13d-e899-454c-a3d9-ed5da78d27b3","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,21,"RHIATR","Rhinichthys atratulus","species",,,,82,5.4,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"6b48608f-7b20-49e7-bac9-cc83f4a70603","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,38,"RHIATR","Rhinichthys atratulus","species",,,,53,1.3,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"0cd4860b-27d0-4d95-ad31-efb6dd16ca6a","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,54,"RHIATR","Rhinichthys atratulus","species",,,,54,1.3,"Lesions/parasites",,,"adult","no sample",,,"pharnage@battelleecology.org",
"0a7a0166-6c36-4fcd-9b93-7c712cba1bf3","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,67,"ONCMYK","Oncorhynchus mykiss","species",,,,83,6.2,,,,"juvenile","no sample",,,"pharnage@battelleecology.org",
"839b50b6-8312-4edd-8307-e5868b87610a","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,18,"RHIATR","Rhinichthys atratulus","species",,,,81,5.6,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"de16751c-cf6d-4792-b858-9b843b3b4eae","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,41,"RHICAT","Rhinichthys cataractae","species",,,,112,9.8,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"e61e8ba0-1d4c-45ac-9999-51a3b3082d89","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,79,"ONCMYK","Oncorhynchus mykiss","species",,,,84,6.2,,,,"juvenile","no sample",,,"pharnage@battelleecology.org",
"0165e602-7d0c-4173-bf69-0257a9a8a758","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,9,"RHICAT","Rhinichthys cataractae","species",,,,70,2.7,"Deformities",,,"adult","no sample",,,"pharnage@battelleecology.org",
"33bb6fad-6430-495e-89d5-dae103582786","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,29,"RHIATR","Rhinichthys atratulus","species",,,,67,2.6,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"c253900d-e626-4f20-ba3e-f21318bc6505","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,52,"RHICAT","Rhinichthys cataractae","species",,,,85,4.6,"Lesions/parasites",,,"adult","no sample",,,"pharnage@battelleecology.org",
"365a1c15-56bb-47bc-a9a8-968ac0175bff","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,77,"ONCMYK","Oncorhynchus mykiss","species",,,,84,9.6,,,,"juvenile","no sample",,,"pharnage@battelleecology.org",
"41c6ba43-2dfc-4f08-a131-35c435123a3d","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,70,"RHIATR","Rhinichthys atratulus","species",,,,55,1.5,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"eaaaa034-d9f1-4230-ab29-66ba54a8fa98","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,85,"RHICAT","Rhinichthys cataractae","species",,,,92,6.4,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"f28335cf-2194-4fc1-a12c-b2bff3d708dd","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,24,"RHIATR","Rhinichthys atratulus","species",,,,76,3.2,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"dfce7876-91b7-481c-bd7e-802ff610e0dd","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,23,"RHIATR","Rhinichthys atratulus","species",,,,90,8.0,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"3a787049-973c-4848-95a6-e24ee5866cf6","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,13,"RHIATR","Rhinichthys atratulus","species",,,,69,2.8,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"48ffdc05-68c7-41d9-b830-decc94907cd3","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,27,"RHIATR","Rhinichthys atratulus","species",,,,67,2.6,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"8264a44d-6d63-44d2-a033-4c97b6da5cfb","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,33,"RHIATR","Rhinichthys atratulus","species",,,,87,6.0,,,,"adult","no sample",,,"pharnage@battelleecology.org",
"3cd784ba-7f35-4b1a-b43f-6eecbfb7e94e","D07","LECO","LECO.AOS.fish.point.01","2018-10-23T16:28Z","2018-10-23T18:20Z","LECO.20181023.01.1.e-fisher",1,34,"RHICAT","Rhinichthys cataractae","species",,,,68,2.1,,,,"adult","no sample",,,"pharnage@battelleecology.org",
