uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"c0281a65-8d1a-4444-abed-e5c76c6ab2f1","D02","LEWI","LEWI.AOS.fish.point.01","2017-11-13T14:36Z","2017-11-13T15:34Z",1,"LEWI.20171113.01.1.e-fisher","COTGIR","Cottus girardi",,42,"actual",,"jcoloso@battelleecology.org",
"deee2a3f-42f1-4a6f-ace7-302c56889fa8","D02","LEWI","LEWI.AOS.fish.point.01","2017-11-13T16:55Z","2017-11-13T17:50Z",2,"LEWI.20171113.01.2.e-fisher","RHIATR","Rhinichthys atratulus",,6,"actual",,"jcoloso@battelleecology.org",
"0243c436-2d1f-413a-84f0-85115544db6f","D02","LEWI","LEWI.AOS.fish.point.01","2017-11-13T16:55Z","2017-11-13T17:50Z",2,"LEWI.20171113.01.2.e-fisher","COTGIR","Cottus girardi",,88,"actual",,"jcoloso@battelleecology.org",
"df705c94-aa84-4a9f-88ec-47038706ecda","D02","LEWI","LEWI.AOS.fish.point.01","2017-11-13T18:22Z","2017-11-13T18:54Z",3,"LEWI.20171113.01.3.e-fisher","RHIATR","Rhinichthys atratulus",,8,"actual",,"jcoloso@battelleecology.org",
"71185699-edfb-4861-b5dc-342d65a19c22","D02","LEWI","LEWI.AOS.fish.point.01","2017-11-13T18:22Z","2017-11-13T18:54Z",3,"LEWI.20171113.01.3.e-fisher","COTGIR","Cottus girardi",,40,"actual",,"jcoloso@battelleecology.org",
"736749a9-dbbf-47f2-a299-2ac369d1d8b5","D02","LEWI","LEWI.AOS.fish.point.01","2017-11-13T18:22Z","2017-11-13T18:54Z",3,"LEWI.20171113.01.3.e-fisher","SEMATR","Semotilus atromaculatus",,1,"actual",,"jcoloso@battelleecology.org",
"bbfc5397-3fab-4111-b217-390895a8ae85","D02","LEWI","LEWI.AOS.fish.point.04","2017-11-14T14:28Z","2017-11-14T15:54Z",1,"LEWI.20171114.04.1.e-fisher","COTGIR","Cottus girardi",,30,"actual",,"jcoloso@battelleecology.org",
"e54fb724-f7d3-4a4d-9672-793596066f6b","D02","LEWI","LEWI.AOS.fish.point.04","2017-11-14T15:56Z","2017-11-14T16:56Z",2,"LEWI.20171114.04.2.e-fisher","COTGIR","Cottus girardi",,65,"actual",,"jcoloso@battelleecology.org",
"278a1e50-3d71-4742-9744-3b6067ffbf71","D02","LEWI","LEWI.AOS.fish.point.04","2017-11-14T17:21Z","2017-11-14T18:20Z",3,"LEWI.20171114.04.3.e-fisher","COTGIR","Cottus girardi",,33,"actual",,"jcoloso@battelleecology.org",
"afbac225-724a-4d6e-8b44-bb1208623247","D02","LEWI","LEWI.AOS.fish.point.09","2017-11-16T16:45Z","2017-11-16T17:36Z",2,"LEWI.20171116.09.2.e-fisher","COTGIR","Cottus girardi",,26,"actual",,"jcoloso@battelleecology.org",
"26c47d25-d0a6-4e0e-902e-cb23c75d4819","D02","LEWI","LEWI.AOS.fish.point.09","2017-11-16T16:45Z","2017-11-16T17:36Z",2,"LEWI.20171116.09.2.e-fisher","RHIATR","Rhinichthys atratulus",,2,"actual",,"jcoloso@battelleecology.org",
"55773079-8103-40a3-9f66-7915ca2387ec","D02","LEWI","LEWI.AOS.fish.point.09","2017-11-16T17:36Z","2017-11-16T18:15Z",3,"LEWI.20171116.09.3.e-fisher","RHIATR","Rhinichthys atratulus",,14,"actual",,"jcoloso@battelleecology.org",
"4c30aea4-f087-4f44-b0ce-e381d46b204f","D02","LEWI","LEWI.AOS.fish.point.09","2017-11-16T17:36Z","2017-11-16T18:15Z",3,"LEWI.20171116.09.3.e-fisher","COTGIR","Cottus girardi",,14,"actual",,"jcoloso@battelleecology.org",
