uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"5474d53c-39d3-412f-8ea2-48fd6210fde7","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,23,"NOTSP","Notropis sp.","genus",,,,29,0.3,,,,,"no sample",,,"Lhostert@battelleecology.org",
"c24bdafb-eb1c-4fa4-8e98-aa1f467acea4","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,35,"NOTSUT","Notropis suttkusi","species",,,,35,0.3,,,,,"no sample",,,"Lhostert@battelleecology.org",
"dea03b4d-5791-48a8-943a-ca5c4261a2dc","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,11,"GAMSP","Gambusia sp.","genus",,,,45,2.8,,,,"adult","no sample",,,"Lhostert@battelleecology.org","G. affinis"
"f262f6c4-6307-4b61-8b31-42c29796960a","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,12,"NOTSUT","Notropis suttkusi","species",,,,31,1.2,,,,"adult","no sample",,,"Lhostert@battelleecology.org",
"f69d68a3-7c35-4500-8655-8bf1dc0af099","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,52,"NOTBOO","Notropis boops","species",,,,41,1.4,,,,,"no sample",,,"Lhostert@battelleecology.org",
"df469e6e-1801-4972-8f1f-12be06c8bca8","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,28,"NOTSUT","Notropis suttkusi","species",,,,28,0.3,,,,,"no sample",,,"Lhostert@battelleecology.org",
"f90bf46a-61e1-4988-b2ea-e6f1514707a2","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,13,"NOTSUT","Notropis suttkusi","species",,,,31,0.3,,"Y",,,"voucher sample only","FSH.BLUE.05.20171030.1.0013",,"Lhostert@battelleecology.org",
"e1c57346-8898-4bd3-9e95-438d83bde162","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,7,"NOTSUT","Notropis suttkusi","species",,,,50,0.8,,,,"adult","no sample",,,"Lhostert@battelleecology.org",
"f771aa11-b659-47a1-b11f-c862e6d463a5","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,25,"NOTVOL","Notropis volucellus","species",,,,30,1.1,,,,,"no sample",,,"Lhostert@battelleecology.org",
"e26cab59-f429-4e2c-80a8-8de9672ea08d","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,22,"NOTSP","Notropis sp.","genus",,,,28,0.3,,,,,"no sample",,,"Lhostert@battelleecology.org",
"dac95eec-5f44-405a-a9b6-8e719aa20acf","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,27,"NOTSUT","Notropis suttkusi","species",,,,31,0.3,,,,,"no sample",,,"Lhostert@battelleecology.org",
"7facd84a-05fc-4608-86c3-2cf5a5ca1aa3","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,14,"PIMNOT","Pimephales notatus","species",,,,27,0.3,,,,"adult","no sample",,,"Lhostert@battelleecology.org",
"407467fe-4c0a-4ece-8e97-9f9ce269acd7","D11","BLUE","BLUE.AOS.fish.point.05","2017-10-30T19:00Z","2017-10-30T20:07Z","BLUE.20171030.05.1.e-fisher",1,30,"NOTSP","Notropis sp.","genus",,,,24,0.3,,,,,"no sample",,,"Lhostert@battelleecology.org",
