uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"d2158f75-b0f2-4a37-80bb-3b3593ad16dc","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,56,"NOTBAI","Notropis baileyi","species",,,,24,0.3,,,,"young of year","no sample",,,"jgalloway@battelleecology.org",
"229f85cf-f2e8-4503-814e-a570b4858f52","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,6,"NOTLEP","Noturus leptacanthus","species",,,,150,35.3,,,,"adult","no sample",,,"jgalloway@battelleecology.org",
"cee25032-d956-4a77-82a9-d4f0f10b16fe","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,64,"NOTBAI","Notropis baileyi","species",,,,55,1.8,,,,"adult","no sample",,,"jgalloway@battelleecology.org",
"39b3137b-40a0-48c3-b40b-32fa2a902379","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,90,"ETHLAC","Etheostoma lachneri","species",,,,48,1.5,,,,"juvenile","no sample",,,"jgalloway@battelleecology.org",
"a4e4c685-27c1-4b4c-98a5-bec53c44746a","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,80,"LAMAEP","Lampetra aepyptera","species",,,,133,3.9,,,,"adult","no sample",,,"jgalloway@battelleecology.org",
"76810057-4013-4586-b111-98c18f068ee7","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,96,"PERNIG","Percina nigrofasciata","species",,,,45,0.7,,,,"juvenile","no sample",,,"jgalloway@battelleecology.org",
"d2447bc4-4ac8-459f-89d2-d14e9115c6d3","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,75,"LAMAEP","Lampetra aepyptera","species",,,,110,2.8,,,,"juvenile","no sample",,,"jgalloway@battelleecology.org",
"a09603e1-cb3f-40fe-8ae6-68ed5f5b4527","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,11,"AMENAT","Ameiurus natalis","species",,,,133,23.1,,,,"juvenile","no sample",,,"jgalloway@battelleecology.org",
"7dbb2cbe-59f8-4c3b-800d-88a6e9684cf7","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,73,"NOTBAI","Notropis baileyi","species",,,,49,1.7,,,,"juvenile","no sample",,,"jgalloway@battelleecology.org",
"ba85d070-676f-4936-80ff-48c39cf84e4d","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,85,"FUNOLI","Fundulus olivaceus","species",,,,24,0.3,,,,"young of year","no sample",,,"jgalloway@battelleecology.org",
"31a39063-3211-49e7-89c1-ba48c40c4396","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,52,"NOTBAI","Notropis baileyi","species",,,,34,0.3,,,,"young of year","no sample",,,"jgalloway@battelleecology.org",
"253e307b-07c1-46c7-952e-d68679e00ed1","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,83,"ICHGAG","Ichthyomyzon gagei","species",,,,129,3.0,,,,"adult","no sample",,,"jgalloway@battelleecology.org",
"f854ca50-040b-4d7a-93fb-5fb0a1b9c061","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,47,"NOTBAI","Notropis baileyi","species",,,,29,0.3,,,,"young of year","no sample",,,"jgalloway@battelleecology.org",
"c63c03ae-8f66-471b-b755-15ccebb555c2","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,54,"NOTBAI","Notropis baileyi","species",,,,39,0.6,,,,"adult","no sample",,,"jgalloway@battelleecology.org",
"acffe64e-deb0-4183-90e8-bf4f8ac35f2c","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,15,"NOTBAI","Notropis baileyi","species",,,,34,1.0,,,,"young of year","no sample",,,"jgalloway@battelleecology.org",
"aa304061-5d5d-4c72-8534-2278fd26815d","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,91,"FUNOLI","Fundulus olivaceus","species",,,,54,1.7,,,,"juvenile","no sample",,,"jgalloway@battelleecology.org",
"a5452dff-102b-45e8-bed4-8dc2dc34229e","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z","MAYF.20181126.02.1.e-fisher",1,13,"NOTBAI","Notropis baileyi","species",,,,49,1.0,,,,"juvenile","no sample",,,"jgalloway@battelleecology.org",
