uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"ff13755b-e75c-4011-adaf-c46095d77ed7","D02","LEWI","LEWI.AOS.fish.point.01","2018-04-09T13:33Z","2018-04-09T15:15Z",1,"LEWI.20180409.01.1.e-fisher","COTGIR","Cottus girardi",,33,"actual",,"jcoloso@battelleecology.org",
"a1d27841-c0e0-4b6e-a8f7-205ab198694a","D02","LEWI","LEWI.AOS.fish.point.01","2018-04-09T15:15Z","2018-04-09T16:33Z",2,"LEWI.20180409.01.2.e-fisher","COTGIR","Cottus girardi",,73,,,"jcoloso@battelleecology.org",
"a9cbe655-25ff-44b1-b476-fed8eb5991c2","D02","LEWI","LEWI.AOS.fish.point.01","2018-04-09T17:00Z","2018-04-09T17:51Z",3,"LEWI.20180409.01.3.e-fisher","COTGIR","Cottus girardi",,39,"actual",,"jcoloso@battelleecology.org",
"b17be240-8369-48bf-a262-ff389d0336bc","D02","LEWI","LEWI.AOS.fish.point.02","2018-04-09T18:09Z","2018-04-09T19:20Z",1,"LEWI.20180409.02.1.e-fisher","COTGIR","Cottus girardi",,36,"actual",,"jcoloso@battelleecology.org",
"d71b0cef-42da-474c-9fe9-5e105d869004","D02","LEWI","LEWI.AOS.fish.point.03","2018-04-10T13:10Z","2018-04-10T16:07Z",1,"LEWI.20180410.03.1.e-fisher","COTGIR","Cottus girardi",,17,"actual",,"jcoloso@battelleecology.org",
"76c61169-7664-40a5-ab95-f15e17892391","D02","LEWI","LEWI.AOS.fish.point.04","2018-04-10T16:22Z","2018-04-10T18:00Z",1,"LEWI.20180410.04.1.e-fisher","COTGIR","Cottus girardi",,5,"actual",,"jcoloso@battelleecology.org",
"7470ded9-f0e3-4717-8b65-4747bc63fa70","D02","LEWI","LEWI.AOS.fish.point.04","2018-04-10T18:00Z","2018-04-10T18:57Z",2,"LEWI.20180410.04.2.e-fisher","COTGIR","Cottus girardi",,26,,,"jcoloso@battelleecology.org",
"a8bbb80b-9de2-4baa-bdcb-8498501450d8","D02","LEWI","LEWI.AOS.fish.point.04","2018-04-10T19:03Z","2018-04-10T19:46Z",3,"LEWI.20180410.04.3.e-fisher","COTGIR","Cottus girardi",,22,"actual",,"jcoloso@battelleecology.org",
"c312fbb3-e9b0-413c-95b7-ab1f0b3f0d20","D02","LEWI","LEWI.AOS.fish.point.09","2018-04-11T16:47Z","2018-04-11T17:29Z",2,"LEWI.20180411.09.2.e-fisher","COTGIR","Cottus girardi",,2,"actual",,"jcoloso@battelleecology.org",
"a76c8730-be10-410f-a151-cd72defc71b0","D02","LEWI","LEWI.AOS.fish.point.09","2018-04-11T17:30Z","2018-04-11T18:07Z",3,"LEWI.20180411.09.3.e-fisher","COTGIR","Cottus girardi",,11,"actual",,"jcoloso@battelleecology.org",
