uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"8d2b93b8-ef8e-46c8-bbdc-7e142c93a6d6","D11","PRIN","PRIN.AOS.fish.point.02","2017-11-13T17:45Z","2017-11-13T18:26Z",1,"PRIN.20171113.02.1.e-fisher","GAMAFF","Gambusia affinis",,48,"actual",,"Lhostert@battelleecology.org",
"079eb7b4-052d-4a80-a356-1f4fa482af58","D11","PRIN","PRIN.AOS.fish.point.03","2017-11-14T15:56Z","2017-11-14T16:34Z",1,"PRIN.20171114.03.1.e-fisher","GAMAFF","Gambusia affinis",,65,"actual",,"Lhostert@battelleecology.org",
"89402cd2-b92c-4e10-b5df-7253dfdbb3c0","D11","PRIN","PRIN.AOS.fish.point.03","2017-11-14T18:20Z","2017-11-14T18:48Z",2,"PRIN.20171114.03.2.e-fisher","GAMAFF","Gambusia affinis",,95,"actual",,"Lhostert@battelleecology.org",
"ff8844b3-9da4-4cd8-aab0-98764c4e13d0","D11","PRIN","PRIN.AOS.fish.point.03","2017-11-14T18:20Z","2017-11-14T18:48Z",2,"PRIN.20171114.03.2.e-fisher","FUNNOT","Fundulus notatus",,31,"actual",,"Lhostert@battelleecology.org",
"a2d9dc4d-2770-4e5a-8ad9-866656b69ce8","D11","PRIN","PRIN.AOS.fish.point.03","2017-11-14T19:40Z","2017-11-14T20:09Z",3,"PRIN.20171114.03.3.e-fisher","FUNNOT","Fundulus notatus",,21,"actual",,"Lhostert@battelleecology.org",
"c8d2dc64-8bd1-4cf4-98a5-d8dc9f862df1","D11","PRIN","PRIN.AOS.fish.point.03","2017-11-14T19:40Z","2017-11-14T20:09Z",3,"PRIN.20171114.03.3.e-fisher","GAMAFF","Gambusia affinis",,51,"actual",,"Lhostert@battelleecology.org",
"bc69a778-89cf-4d6a-952e-625bc4fcf11e","D11","PRIN","PRIN.AOS.fish.point.07","2017-11-15T15:35Z","2017-11-15T16:05Z",1,"PRIN.20171115.07.1.e-fisher","GAMAFF","Gambusia affinis",,20,"actual",,"Lhostert@battelleecology.org",
"5a0b4817-55d2-4430-8a34-0b2e1a49dbfa","D11","PRIN","PRIN.AOS.fish.point.07","2017-11-15T15:35Z","2017-11-15T16:05Z",1,"PRIN.20171115.07.1.e-fisher","FUNNOT","Fundulus notatus",,57,"actual",,"Lhostert@battelleecology.org",
"31b81531-173a-4b29-9087-79f7ac1c2525","D11","PRIN","PRIN.AOS.fish.point.07","2017-11-15T17:22Z","2017-11-15T17:47Z",2,"PRIN.20171115.07.2.e-fisher","FUNNOT","Fundulus notatus",,41,"actual",,"Lhostert@battelleecology.org",
"b3c7bbe2-8903-4a05-af44-564a6840e9fa","D11","PRIN","PRIN.AOS.fish.point.07","2017-11-15T17:22Z","2017-11-15T17:47Z",2,"PRIN.20171115.07.2.e-fisher","POESP2","Poeciliidae sp.",,145,"actual",,"Lhostert@battelleecology.org",
"20aa4f9d-7884-4bdf-8aa5-b922469013e5","D11","PRIN","PRIN.AOS.fish.point.07","2017-11-15T18:45Z","2017-11-15T19:07Z",3,"PRIN.20171115.07.3.e-fisher","GAMAFF","Gambusia affinis",,92,"actual",,"Lhostert@battelleecology.org",
"cdd62a00-652a-46be-94c7-c630bdbe717d","D11","PRIN","PRIN.AOS.fish.point.07","2017-11-15T18:45Z","2017-11-15T19:07Z",3,"PRIN.20171115.07.3.e-fisher","FUNNOT","Fundulus notatus",,28,"actual",,"Lhostert@battelleecology.org",
"c9940fbb-9921-460f-b5ce-8acbc0b43ca7","D11","PRIN","PRIN.AOS.fish.point.05","2017-11-15T19:57Z","2017-11-15T20:37Z",1,"PRIN.20171115.05.1.e-fisher","FUNNOT","Fundulus notatus",,18,"actual",,"Lhostert@battelleecology.org",
"f3312f4a-08b0-4874-8337-c282da140e8f","D11","PRIN","PRIN.AOS.fish.point.05","2017-11-15T19:57Z","2017-11-15T20:37Z",1,"PRIN.20171115.05.1.e-fisher","GAMAFF","Gambusia affinis",,96,"actual",,"Lhostert@battelleecology.org",
"410b83ec-df12-4597-876d-daa5ad654113","D11","PRIN","PRIN.AOS.fish.point.09","2017-11-16T15:35Z","2017-11-16T16:05Z",1,"PRIN.20171116.09.1.e-fisher","GAMAFF","Gambusia affinis",,63,"actual",,"cburton@battelleecology.org",
"3246b079-d125-4ebc-9d8f-c7f3e8a5a951","D11","PRIN","PRIN.AOS.fish.point.10","2017-11-16T17:30Z","2017-11-16T17:52Z",1,"PRIN.20171116.10.1.e-fisher","GAMAFF","Gambusia affinis",,24,"actual",,"cburton@battelleecology.org",
"8efb237d-68b7-4c2b-b653-8f0040545b01","D11","PRIN","PRIN.AOS.fish.point.10","2017-11-16T19:03Z","2017-11-16T19:23Z",2,"PRIN.20171116.10.2.e-fisher","GAMAFF","Gambusia affinis",,67,"actual",,"cburton@battelleecology.org",
"86a28a82-8de0-4449-9319-a1c0b6b6a00a","D11","PRIN","PRIN.AOS.fish.point.10","2017-11-16T19:57Z","2017-11-16T20:14Z",3,"PRIN.20171116.10.3.e-fisher","GAMAFF","Gambusia affinis",,41,"actual",,"cburton@battelleecology.org",
