uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"0140d747-53fc-4e31-ab47-0b7e8a91cc58","D01","HOPB","HOPB.AOS.fish.point.04","2016-10-25T18:20Z","2016-10-25T19:00Z",3,"HOPB.20161025.04.3.e-fisher","RHIATR","Rhinichthys atratulus",,1,"actual",,"adavila@battelleecology.org",
"10f0c11a-377f-41fb-8572-8cc161c2146e","D01","HOPB","HOPB.AOS.fish.point.05","2016-10-25T20:00Z","2016-10-25T20:30Z",1,"HOPB.20161025.05.1.e-fisher","RHIATR","Rhinichthys atratulus",,7,"actual",,"adavila@battelleecology.org",
"dfc0a681-10fc-4e94-92a0-99f8100288f3","D01","HOPB","HOPB.AOS.fish.point.06","2016-10-26T14:30Z","2016-10-26T17:05Z",1,"HOPB.20161026.06.1.e-fisher","RHIATR","Rhinichthys atratulus",,16,"actual",,"adavila@battelleecology.org",
"6ee7eb41-d9c7-40bc-b1c4-23b45d5abaa7","D01","HOPB","HOPB.AOS.fish.point.06","2016-10-26T15:50Z","2016-10-26T16:20Z",2,"HOPB.20161026.06.2.e-fisher","RHIATR","Rhinichthys atratulus",,40,"actual",,"adavila@battelleecology.org",
"581c8390-5d78-4fed-8b0c-5e0931736f55","D01","HOPB","HOPB.AOS.fish.point.06","2016-10-26T16:40Z","2016-10-26T17:05Z",3,"HOPB.20161026.06.3.e-fisher","RHIATR","Rhinichthys atratulus",,33,"actual",,"adavila@battelleecology.org",
"8fc33fe1-05f0-4f90-a95d-769e94fe7a50","D01","HOPB","HOPB.AOS.fish.point.09","2016-10-27T13:20Z","2016-10-27T14:00Z",1,"HOPB.20161027.09.1.e-fisher","RHIATR","Rhinichthys atratulus",,58,"actual",,"adavila@battelleecology.org",
"58b682f9-7274-4d5a-81ce-db5c2bec4d55","D01","HOPB","HOPB.AOS.fish.point.09","2016-10-27T13:20Z","2016-10-27T14:00Z",1,"HOPB.20161027.09.1.e-fisher","SEMATR","Semotilus atromaculatus",,1,"actual",,"adavila@battelleecology.org",
"95dde114-d336-477a-b12e-f9a29c225acc","D01","HOPB","HOPB.AOS.fish.point.10","2016-10-27T15:20Z","2016-10-27T16:40Z",1,"HOPB.20161027.10.1.e-fisher","SEMATR","Semotilus atromaculatus",,9,"actual",,"adavila@battelleecology.org",
"d99ea214-bb2b-401a-834f-d71ce925287a","D01","HOPB","HOPB.AOS.fish.point.10","2016-10-27T15:20Z","2016-10-27T16:40Z",1,"HOPB.20161027.10.1.e-fisher","RHIATR","Rhinichthys atratulus",,39,"actual",,"adavila@battelleecology.org",
"f2af0681-1267-4528-82d8-61d0d010ced5","D01","HOPB","HOPB.AOS.fish.point.10","2016-10-27T16:00Z","2016-10-27T16:00Z",3,"HOPB.20161027.10.3.e-fisher","RHIATR","Rhinichthys atratulus",,46,"actual",,"adavila@battelleecology.org",
"103bc084-be02-43ab-909c-f377698f0fb6","D01","HOPB","HOPB.AOS.fish.point.10","2016-10-27T16:00Z","2016-10-27T16:00Z",3,"HOPB.20161027.10.3.e-fisher","SEMATR","Semotilus atromaculatus",,24,"actual",,"adavila@battelleecology.org",
"6976590b-4c66-4624-94bd-824631382f99","D01","HOPB","HOPB.AOS.fish.point.10","2016-10-27T17:00Z","2016-10-27T17:40Z",2,"HOPB.20161027.10.2.e-fisher","RHIATR","Rhinichthys atratulus",,67,"actual",,"adavila@battelleecology.org",
"9b10572b-3f96-4261-8068-30499cc7214a","D01","HOPB","HOPB.AOS.fish.point.10","2016-10-27T17:00Z","2016-10-27T17:40Z",2,"HOPB.20161027.10.2.e-fisher","SEMATR","Semotilus atromaculatus",,38,"actual",,"adavila@battelleecology.org",
