uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"79f0b1cc-ad87-4c74-90df-7e74025f08e2","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,1,"SALTRU","Salmo trutta","species",,,,146,29.9,,,,"adult","no sample",,,"0000-0002-5454-7533",
"af373282-c9ba-4eec-9249-ddf293a788f9","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,14,"SALTRU","Salmo trutta","species",,,,95,7.6,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"17c036ec-cadc-4d8a-b4ef-53d3ee04c74b","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,21,"SALTRU","Salmo trutta","species",,,,105,11.6,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"42c0dead-1f4a-41aa-bc36-d8a02b301a1c","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,24,"SALTRU","Salmo trutta","species",,,,115,14.8,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"aeb0fe5b-3ebc-4b8b-9792-6cd765f0afd5","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,5,"SALTRU","Salmo trutta","species",,,,175,58.7,,,,"adult","no sample",,,"0000-0002-5454-7533",
"0c0395e1-5b6f-4ebd-9179-623c95cbfeb8","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,20,"SALTRU","Salmo trutta","species",,,,100,9.3,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"0055d541-2ff7-4bae-97b9-f576da1c3df6","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,12,"SALTRU","Salmo trutta","species",,,,101,10.2,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"36b0b0b7-47e5-4d79-8b8b-f6f9c31e7fe4","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,16,"SALTRU","Salmo trutta","species",,,,115,15.0,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"abf8f4cc-3e01-4664-a26f-58010adfd789","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,3,"SALTRU","Salmo trutta","species",,,,97,8.6,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"5fd101e8-3e9c-4e2d-a7fd-8fabdf101671","D17","BIGC","BIGC.AOS.fish.point.01","2022-04-25T19:25Z","2022-04-25T19:55Z","BIGC.20220425.01.1.e-fisher",1,19,"SALTRU","Salmo trutta","species",,,,97,9.0,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
