uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"7e194cc9-761c-405e-b88a-f4138857f3c6","D18","TOOK","TOOK.AOS.riparian.point.03","2022-06-28T04:23Z","2022-06-28T04:30Z","TOOK.20220627.03.1.e-fisher",1,2,"COTCOG","Cottus cognatus","species",,,,33,0.5,,,,"juvenile","no sample",,,"0000-0003-1651-3911",
"867c3c59-11d6-441d-9b68-4c4272ff2412","D18","TOOK","TOOK.AOS.riparian.point.03","2022-06-28T04:23Z","2022-06-28T04:30Z","TOOK.20220627.03.1.e-fisher",1,1,"COTCOG","Cottus cognatus","species",,,,46,2.0,,,,"juvenile","dna sample only","FSH.TOOK.03.20220627.1.0001","FSH.TOOK.03.20220627.1.0001.DNA","0000-0003-1651-3911",
"08d216aa-540f-4b63-83ae-5792d258b297","D18","TOOK","TOOK.AOS.riparian.point.03","2022-06-28T04:50Z","2022-06-28T05:05Z","TOOK.20220627.03.2.e-fisher",2,1,"COTCOG","Cottus cognatus","species",,,,33,0.5,,,,"juvenile","no sample",,,"0000-0003-1651-3911",
"4645eb98-b074-4343-851c-0826ab8786fd","D18","TOOK","TOOK.AOS.riparian.point.03","2022-06-28T04:50Z","2022-06-28T05:05Z","TOOK.20220627.03.2.e-fisher",2,2,"COTCOG","Cottus cognatus","species",,,,40,0.5,,,,"juvenile","no sample",,,"0000-0003-1651-3911",
"54194ca4-4724-4104-9b3c-eff3ae900dd1","D18","TOOK","TOOK.AOS.riparian.point.02","2022-06-28T18:30Z","2022-06-28T19:37Z","TOOK.20220628.02.5.gill",5,1,"SALNAM","Salvelinus namaycush","species",,,,385,287.0,,,,"adult","dna sample only","FSH.TOOK.02.20220628.5.0001","FSH.TOOK.02.20220628.5.0001.DNA","0000-0003-1651-3911",
"582b5765-212a-4fad-bf00-697e8a13f701","D18","TOOK","TOOK.AOS.riparian.point.07","2022-06-29T05:05Z","2022-06-29T05:45Z","TOOK.20220628.07.1.e-fisher",1,1,"THYARC","Thymallus arcticus","species",,,,165,30.5,,,,"juvenile","dna sample only","FSH.TOOK.07.20220628.1.0001","FSH.TOOK.07.20220628.1.0001.DNA","0000-0003-1651-3911",
"d336848a-8d02-4de2-9f52-d40c1c5b5e31","D18","TOOK","TOOK.AOS.riparian.point.07","2022-06-29T05:05Z","2022-06-29T05:45Z","TOOK.20220628.07.1.e-fisher",1,2,"COTCOG","Cottus cognatus","species",,,,50,2.0,,,,"juvenile","dna sample only","FSH.TOOK.07.20220628.1.0002","FSH.TOOK.07.20220628.1.0002.DNA","0000-0003-1651-3911",
"da38297b-313a-41f5-ae55-05e99b57213c","D18","TOOK","TOOK.AOS.riparian.point.07","2022-06-29T05:52Z","2022-06-29T06:00Z","TOOK.20220628.07.2.e-fisher",2,1,"COTCOG","Cottus cognatus","species",,,,57,1.8,,,,"juvenile","no sample",,,"0000-0003-1651-3911",
"40c0db92-9255-4f0f-a6f9-6dc43ca3a725","D18","TOOK","TOOK.AOS.riparian.point.07","2022-06-29T06:42Z","2022-06-29T06:50Z","TOOK.20220628.07.3.e-fisher",3,1,"COTCOG","Cottus cognatus","species",,,,70,2.4,,,,"adult","dna sample only","FSH.TOOK.07.20220628.3.0001","FSH.TOOK.07.20220628.3.0001.DNA","0000-0003-1651-3911",
"2d14d58d-34e2-4bf0-9471-091c11f56434","D18","TOOK","TOOK.AOS.riparian.point.10","2022-06-29T18:05Z","2022-06-29T18:57Z","TOOK.20220629.10.5.gill",5,2,"SALNAM","Salvelinus namaycush","species",,,,313,210.7,,,"Y","adult","dna sample only","FSH.TOOK.10.20220629.5.0002","FSH.TOOK.10.20220629.5.0002.DNA","0000-0003-1651-3911",
"e0e5709a-0630-4280-9462-6baffcbff3ee","D18","TOOK","TOOK.AOS.riparian.point.10","2022-06-29T18:05Z","2022-06-29T18:57Z","TOOK.20220629.10.5.gill",5,1,"PROCYL","Prosopium cylindraceum","species",,,,282,174.0,,,"Y","adult","dna sample only","FSH.TOOK.10.20220629.5.0001","FSH.TOOK.10.20220629.5.0001.DNA","0000-0003-1651-3911",
"07ff0f62-0e62-4481-a3ce-21afbce61e92","D18","TOOK","TOOK.AOS.riparian.point.09","2022-06-29T19:04Z","2022-06-29T20:14Z","TOOK.20220629.09.5.gill",5,1,"SALNAM","Salvelinus namaycush","species",,,,680,888.0,,,,"adult","dna sample only","FSH.TOOK.09.20220629.5.0001","FSH.TOOK.09.20220629.5.0001.DNA","0000-0003-1651-3911",
"315eb77b-2ecc-4a7e-a287-068b3c9a2520","D18","TOOK","TOOK.AOS.riparian.point.09","2022-06-29T19:04Z","2022-06-29T20:14Z","TOOK.20220629.09.5.gill",5,3,"THYARC","Thymallus arcticus","species",,,,369,380.1,,,"Y","adult","dna sample only","FSH.TOOK.09.20220629.5.0003","FSH.TOOK.09.20220629.5.0003.DNA","0000-0003-1651-3911",
"145e1182-c90b-42bd-a2fb-9498ad2c6548","D18","TOOK","TOOK.AOS.riparian.point.09","2022-06-29T19:04Z","2022-06-29T20:14Z","TOOK.20220629.09.5.gill",5,4,"THYARC","Thymallus arcticus","species",,,,361,363.0,,,,"adult","no sample",,,"0000-0003-1651-3911",
"de512618-b8b1-4ee9-b6bf-fd73f725653a","D18","TOOK","TOOK.AOS.riparian.point.09","2022-06-29T19:04Z","2022-06-29T20:14Z","TOOK.20220629.09.5.gill",5,2,"THYARC","Thymallus arcticus","species",,,,347,258.1,,,,"adult","dna sample only","FSH.TOOK.09.20220629.5.0002","FSH.TOOK.09.20220629.5.0002.DNA","0000-0003-1651-3911",
"5e6d3105-ad00-4171-90c9-b9ca85c8cec2","D18","TOOK","TOOK.AOS.riparian.point.09","2022-06-30T03:43Z","2022-06-30T17:00Z","TOOK.20220629.09.4.fyke",4,1,"THYARC","Thymallus arcticus","species",,,,375,359.5,,,,"adult","no sample",,,"0000-0003-1651-3911",
"7b8e5a63-96c8-4391-9ff3-0f44fe7fa63a","D18","TOOK","TOOK.AOS.riparian.point.10","2022-06-30T04:17Z","2022-06-30T17:16Z","TOOK.20220629.10.4.fyke",4,1,"LOTLOT","Lota lota","species",,,,267,100.4,,,"Y","juvenile","dna sample only","FSH.TOOK.10.20220629.4.0001","FSH.TOOK.10.20220629.4.0001.DNA","0000-0003-1651-3911",
