uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"bb55057c-1bb1-4a1f-bf00-599ed1d372ab","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,46,"PIMPRO","Pimephales promelas","species",,,,60,2.0,,,,,"no sample",,,"0000-0002-1892-7221",
"998f3ee2-f419-4187-9e3b-36baa575e55d","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,47,"PIMPRO","Pimephales promelas","species",,,,58,1.5,,,,,"no sample",,,"0000-0002-1892-7221",
"a7f3ad2e-9579-4c2d-9a61-da93e29b094d","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,42,"PIMPRO","Pimephales promelas","species",,,,54,1.4,,,,,"no sample",,,"0000-0002-1892-7221",
"0c046325-1e5a-4f33-a1c8-16e206de06c6","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,3,"PIMPRO","Pimephales promelas","species",,,,57,1.8,,,,,"no sample",,,"0000-0002-1892-7221",
"86fd2c3f-d079-432e-a5b4-71e312c38503","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,4,"PIMPRO","Pimephales promelas","species",,,,65,2.1,,,,,"no sample",,,"0000-0002-1892-7221",
"8c32574f-dede-4c7e-8759-971bbf92be69","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,91,"ETHEXI","Etheostoma exile","species",,,,70,3.2,,,,,"no sample",,,"0000-0002-1892-7221",
"20fa1bbf-3a69-4282-9fcf-ebb9707bccb9","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,70,"ETHEXI","Etheostoma exile","species",,,,61,2.4,,,,,"no sample",,,"0000-0002-1892-7221",
"1717cace-4546-4cac-9d90-fab0fc92d9cf","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,31,"PIMPRO","Pimephales promelas","species",,,,56,1.6,,,,,"no sample",,,"0000-0002-1892-7221",
"ad6736f2-1988-4719-93f9-155fa9980d24","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,26,"PIMPRO","Pimephales promelas","species",,,,69,2.9,,,,,"no sample",,,"0000-0002-1892-7221",
"c531338f-4c3c-49fe-9a9a-57225caad249","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,52,"ETHEXI","Etheostoma exile","species",,,,68,3.1,,,,,"no sample",,,"0000-0002-1892-7221",
"d56d06e6-4c0a-447d-b784-3200c343fc19","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,108,"PIMPRO","Pimephales promelas","species",,,,62,2.3,"Lesions/parasites","Y",,,"dna sample only (whole fish)","FSH.PRPO.01.20210517.4.0108","FSH.PRPO.01.20210517.4.0108.DNA","0000-0002-1892-7221",
"82588276-efcb-40cf-b828-579562c1679b","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,15,"PIMPRO","Pimephales promelas","species",,,,52,1.4,,,,,"no sample",,,"0000-0002-1892-7221",
"ab51f370-a1df-48c8-9b7c-f1c28893806d","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,33,"PIMPRO","Pimephales promelas","species",,,,61,1.9,,,,,"no sample",,,"0000-0002-1892-7221",
"305134d2-737d-43bc-b4d4-393421b2e62b","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,8,"PIMPRO","Pimephales promelas","species",,,,66,1.9,,,,,"no sample",,,"0000-0002-1892-7221",
"e799b2a0-0d7a-43ad-a258-6ae114ce94a0","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,16,"PIMPRO","Pimephales promelas","species",,,,61,1.7,,,,,"no sample",,,"0000-0002-1892-7221",
"01eea731-131c-4d4e-816b-f3ff813879aa","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,34,"PIMPRO","Pimephales promelas","species",,,,60,2.3,,,,,"no sample",,,"0000-0002-1892-7221",
"2f6f9c60-9627-4a1d-9f6e-b20e2565b61d","D09","PRPO","PRPO.AOS.riparian.point.01","2021-05-18T00:12Z","2021-05-18T19:42Z","PRPO.20210517.01.4.fyke",4,73,"ETHEXI","Etheostoma exile","species",,,,67,2.6,,,,,"no sample",,,"0000-0002-1892-7221",
