uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"7110b01c-0427-450b-85a8-3d01690f75f7","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,2,"SALFON","Salvelinus fontinalis","species",,,,121,18.9,,,,"juvenile","no sample",,,"Astimetz@battelleecology.org",
"e20ed88e-d450-43a7-97a4-321305d08386","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,16,"SALFON","Salvelinus fontinalis","species",,,,182,68.4,,,,"adult","no sample",,,"Astimetz@battelleecology.org",
"3b121dff-f5fc-42f4-8590-bfe3e08deec2","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,6,"SALFON","Salvelinus fontinalis","species",,,,78,6.7,,,,"young of year","no sample",,,"Astimetz@battelleecology.org",
"6cd130b2-0360-43f5-a865-71c60a488c65","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,11,"SALFON","Salvelinus fontinalis","species",,,,212,106.5,,,,"adult","no sample",,,"Astimetz@battelleecology.org",
"f1c3ff86-0799-49c4-8d39-26d2743262fe","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,9,"SALFON","Salvelinus fontinalis","species",,,,193,72.4,,,,"adult","no sample",,,"Astimetz@battelleecology.org",
"0429d738-61bb-4ca1-a4ca-45f4fb63c790","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,14,"SALFON","Salvelinus fontinalis","species",,,,83,7.8,,,,"young of year","no sample",,,"Astimetz@battelleecology.org",
"50597188-fd3d-49bd-92b3-e38d68809243","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,13,"SALFON","Salvelinus fontinalis","species",,,,133,25.3,,,,"juvenile","no sample",,,"Astimetz@battelleecology.org",
"f2420213-666d-408a-b8c8-ba9ba3885e06","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,17,"SALFON","Salvelinus fontinalis","species",,,,187,66.2,,,,"adult","no sample",,,"Astimetz@battelleecology.org",
"a0d6ac08-fd6f-4b69-8be9-0ca5ce80446b","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,12,"SALFON","Salvelinus fontinalis","species",,,,161,,,,,"adult","no sample",,,"Astimetz@battelleecology.org",
"47919f38-b05f-4a4d-81a3-7cb13c07fae8","D12","BLDE","BLDE.AOS.fish.point.01","2018-09-17T17:05Z","2018-09-17T17:35Z","BLDE.20180917.01.1.e-fisher",1,10,"SALFON","Salvelinus fontinalis","species",,,,182,66.1,,,,"adult","no sample",,,"Astimetz@battelleecology.org",
