uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"38816c3d-03d2-4a48-8192-b5af3c7e6739","D05","CRAM","CRAM.AOS.riparian.point.05","2017-10-09T20:44Z","2017-10-10T17:52Z",1,"CRAM.20171009.05.1.fyke","LEPMAC","Lepomis macrochirus",,220,"actual",,"jhudson@battelleecology.org",
"0ed611d5-563d-49d5-934a-55142b7da222","D05","CRAM","CRAM.AOS.riparian.point.05","2017-10-09T20:44Z","2017-10-10T17:52Z",1,"CRAM.20171009.05.1.fyke","LEPMAC","Lepomis macrochirus",,220,"actual",,"jhudson@neoninc.org",
"9dfd88ec-bae7-4afd-b017-0da327c33e81","D05","CRAM","CRAM.AOS.riparian.point.03","2017-10-09T21:03Z","2017-10-10T17:00Z",1,"CRAM.20171009.03.1.fyke","LEPMAC","Lepomis macrochirus",,28,"actual",,"jhudson@battelleecology.org",
"11bafb43-a614-422c-844c-53c677fb5cd0","D05","CRAM","CRAM.AOS.riparian.point.03","2017-10-10T04:04Z","2017-10-10T04:24Z",3,"CRAM.20171009.03.3.e-fisher","LEPMAC","Lepomis macrochirus",,6,"actual",,"jhudson@battelleecology.org",
"bc269387-cd3e-45fc-8eb3-74a133ac6b55","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-10T21:30Z","2017-10-11T16:57Z",1,"CRAM.20171010.06.1.fyke","LEPMAC","Lepomis macrochirus",,126,"actual",,"jhudson@neoninc.org",
"65454c79-d60d-41aa-b2ff-90fdac3ef93a","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-10T21:30Z","2017-10-11T16:57Z",1,"CRAM.20171010.06.1.fyke","LEPMAC","Lepomis macrochirus",,126,"actual",,"jhudson@battelleecology.org",
"83848e3d-a2c9-49df-998e-dd45bd03b43f","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T01:35Z","2017-10-11T02:16Z",1,"CRAM.20171010.06.1.e-fisher","LEPMAC","Lepomis macrochirus",,43,"actual",,"jhudson@neoninc.org",
"0d207a40-2e25-4b82-b79a-fd5fc1c34833","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T01:35Z","2017-10-11T02:16Z",1,"CRAM.20171010.06.1.e-fisher","LEPMAC","Lepomis macrochirus",,43,"actual",,"jhudson@battelleecology.org",
"f02d4ff4-a4ce-4ee1-88e8-0ad2d2e2dd80","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:04Z","2017-10-11T03:26Z",2,"CRAM.20171010.06.2.e-fisher","LEPMAC","Lepomis macrochirus",,43,"actual",,"jhudson@battelleecology.org",
"1fe57f35-0f49-4141-bc98-6b8b48a1a484","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:04Z","2017-10-11T03:26Z",2,"CRAM.20171010.06.2.e-fisher","LEPMAC","Lepomis macrochirus",,43,"actual",,"jhudson@neoninc.org",
"3092b686-eff1-4d14-9609-d41f379deecf","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:59Z","2017-10-11T04:16Z",3,"CRAM.20171010.06.3.e-fisher","LEPMAC","Lepomis macrochirus",,29,"actual",,"jhudson@battelleecology.org",
"af348f84-2f7b-4b19-b3a8-2d4c27e2056f","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:59Z","2017-10-11T04:23Z",3,"CRAM.20171010.06.3.e-fisher","LEPMAC","Lepomis macrochirus",,29,"actual",,"jhudson@neoninc.org",
"c297cd8a-bee1-4a6b-8d4f-332d763325d2","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-11T19:40Z","2017-10-12T18:06Z",1,"CRAM.20171011.10.1.fyke","LEPMAC","Lepomis macrochirus",,152,"actual",,"jhudson@battelleecology.org",
"7d842b3f-6d44-447a-88e0-e81eec95f781","D05","CRAM","CRAM.AOS.riparian.point.09","2017-10-11T20:00Z","2017-10-12T17:02Z",1,"CRAM.20171011.09.1.fyke","LEPMAC","Lepomis macrochirus",,31,"actual",,"jhudson@neoninc.org",
"f6787886-a538-48ee-918c-330692dac901","D05","CRAM","CRAM.AOS.riparian.point.09","2017-10-11T20:00Z","2017-10-12T17:02Z",1,"CRAM.20171011.09.1.fyke","LEPMAC","Lepomis macrochirus",,31,"actual",,"jhudson@battelleecology.org",
"22f2b5aa-fb10-41e2-bbba-9fad05af6d2f","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T00:50Z","2017-10-12T01:22Z",1,"CRAM.20171011.10.1.e-fisher","LEPMAC","Lepomis macrochirus",,17,"actual",,"jhudson@battelleecology.org",
"e1a33e0d-ee78-424a-8b60-a43599bdb23d","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T00:50Z","2017-10-12T03:22Z",1,"CRAM.20171011.10.1.e-fisher","LEPMAC","Lepomis macrochirus",,17,"actual",,"jhudson@neoninc.org",
"f2777278-9154-4e75-91cd-6e09255cafa8","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T02:20Z","2017-10-12T02:55Z",2,"CRAM.20171011.10.2.e-fisher","LEPMAC","Lepomis macrochirus",,14,"actual",,"jhudson@neoninc.org",
"68c037a6-d89f-40b0-a654-c1d9dda84981","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T02:25Z","2017-10-12T02:55Z",2,"CRAM.20171011.10.2.e-fisher","LEPMAC","Lepomis macrochirus",,14,"actual",,"jhudson@battelleecology.org",
"4a9e98b3-2e73-4836-bab6-2adefaab0a53","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T03:30Z","2017-10-12T04:09Z",3,"CRAM.20171011.10.3.e-fisher","LEPMAC","Lepomis macrochirus",,15,"actual",,"jhudson@neoninc.org",
"13748520-3a67-4060-b307-eefc53a6de95","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T03:30Z","2017-10-12T04:09Z",3,"CRAM.20171011.10.3.e-fisher","LEPMAC","Lepomis macrochirus",,15,"actual",,"jhudson@battelleecology.org",
