uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"6694c132-86e6-45dc-a697-4c0ec1ca47dc","D09","PRLA","PRLA.AOS.riparian.point.09","2021-05-10T05:04Z","2021-05-10T05:14Z",3,"PRLA.20210510.09.3.e-fisher","PIMPRO","Pimephales promelas",,126,"actual",,"0000-0002-6068-4956",
"77031e2c-015f-4f70-ab97-eec8507cb7f5","D09","PRLA","PRLA.AOS.riparian.point.04","2021-05-11T00:16Z","2021-05-11T16:03Z",4,"PRLA.20210510.04.4.fyke","PIMPRO","Pimephales promelas",,1903,"estimated",,"0000-0002-6068-4956",
"806d9928-c9dd-4756-9257-eb83a6d1ff4a","D09","PRLA","PRLA.AOS.riparian.point.04","2021-05-11T00:16Z","2021-05-11T16:03Z",4,"PRLA.20210510.04.4.fyke","PIMPRO","Pimephales promelas",,313,"actual",,"0000-0002-6068-4956",
"4c9462fd-ca01-4185-b801-4c321c055822","D09","PRLA","PRLA.AOS.riparian.point.04","2021-05-11T00:16Z","2021-05-11T16:03Z",4,"PRLA.20210510.04.4.fyke","PIMPRO","Pimephales promelas",,15,"actual",,"0000-0002-6068-4956","Turtles in net predated fish"
"210ac013-a3b1-4e61-96fe-4cce70258b0f","D09","PRLA","PRLA.AOS.riparian.point.05","2021-05-11T00:45Z","2021-05-11T17:48Z",4,"PRLA.20210510.05.4.fyke","PIMPRO","Pimephales promelas",,4995,"estimated",,"0000-0002-6068-4956",
"dbf07684-a39a-46c1-8518-851b34ab970b","D09","PRLA","PRLA.AOS.riparian.point.05","2021-05-11T00:45Z","2021-05-11T17:48Z",4,"PRLA.20210510.05.4.fyke","PIMPRO","Pimephales promelas",,5,"actual",,"0000-0002-6068-4956",
"edbd161e-d99d-4c46-8d1b-ebf54537ab43","D09","PRLA","PRLA.AOS.riparian.point.05","2021-05-11T00:45Z","2021-05-11T17:48Z",4,"PRLA.20210510.05.4.fyke","PIMPRO","Pimephales promelas",,62,"actual",,"0000-0002-6068-4956",
"d2ea37dc-19ab-4561-b1a8-aa8f36f23f90","D09","PRLA","PRLA.AOS.riparian.point.09","2021-05-11T03:00Z","2021-05-11T03:37Z",1,"PRLA.20210510.09.1.e-fisher","PIMPRO","Pimephales promelas",,114,"actual",,"0000-0002-6068-4956",
"7de02cef-e583-41c9-a217-6a2ae5dccdd0","D09","PRLA","PRLA.AOS.riparian.point.09","2021-05-11T04:07Z","2021-05-11T04:32Z",2,"PRLA.20210510.09.2.e-fisher","PIMPRO","Pimephales promelas",,146,"actual",,"0000-0002-6068-4956",
"f28dd0d1-4882-4c4b-81fb-dcb31527187a","D09","PRLA","PRLA.AOS.riparian.point.09","2021-05-12T01:28Z","2021-05-12T15:55Z",4,"PRLA.20210511.09.4.fyke","PIMPRO","Pimephales promelas",,3872,"estimated",,"0000-0002-6068-4956",
"03cdd0e0-aada-4e83-9a05-4b87e8f5e384","D09","PRLA","PRLA.AOS.riparian.point.09","2021-05-12T01:28Z","2021-05-12T15:55Z",4,"PRLA.20210511.09.4.fyke","PIMPRO","Pimephales promelas",,100,"actual",,"0000-0002-6068-4956",
"9374b876-aa8d-4673-9189-eff83c61be40","D09","PRLA","PRLA.AOS.riparian.point.06","2021-05-12T01:52Z","2021-05-12T14:40Z",4,"PRLA.20210511.06.4.fyke","PIMPRO","Pimephales promelas",,97,"actual",,"0000-0002-6068-4956",
"cbd28bf0-62d7-4cd3-b34b-0d601b8800dc","D09","PRLA","PRLA.AOS.riparian.point.06","2021-05-12T01:52Z","2021-05-12T14:40Z",4,"PRLA.20210511.06.4.fyke","PIMPRO","Pimephales promelas",,5808,"estimated",,"0000-0002-6068-4956",
"31027480-7344-49a9-979b-24a056061148","D09","PRLA","PRLA.AOS.riparian.point.01","2021-05-12T03:00Z","2021-05-12T03:11Z",1,"PRLA.20210511.01.1.e-fisher","PIMPRO","Pimephales promelas",,96,"actual",,"0000-0002-6068-4956",
"393bed43-3287-4739-ab2c-954abe940b89","D09","PRLA","PRLA.AOS.riparian.point.01","2021-05-12T03:42Z","2021-05-12T03:48Z",2,"PRLA.20210511.01.2.e-fisher","PIMPRO","Pimephales promelas",,107,"actual",,"0000-0002-6068-4956",
