uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"22e5d552-aa6e-4a10-ba4d-3d36ad66b8bf","D02","LEWI","LEWI.AOS.fish.point.01","2017-04-10T14:16Z","2017-04-10T16:00Z",1,"LEWI.20170410.01.1.e-fisher","COTGIR","Cottus girardi",,127,"actual",,"jcoloso@battelleecology.org",
"58cca2c5-e084-40c6-8fb9-c3bf8e3820a9","D02","LEWI","LEWI.AOS.fish.point.01","2017-04-10T16:00Z","2017-04-10T19:40Z",3,"LEWI.20170410.01.3.e-fisher","CLIFUN","Clinostomus funduloides",,12,"actual",,"jcoloso@battelleecology.org",
"77b02007-b641-46e3-8e4b-172dbbefa265","D02","LEWI","LEWI.AOS.fish.point.01","2017-04-10T16:00Z","2017-04-10T19:40Z",3,"LEWI.20170410.01.3.e-fisher","SEMATR","Semotilus atromaculatus",,27,"actual",,"jcoloso@battelleecology.org",
"70ef55b7-a0ed-4684-b9c7-31d65d8ebc2a","D02","LEWI","LEWI.AOS.fish.point.01","2017-04-10T16:00Z","2017-04-10T19:40Z",3,"LEWI.20170410.01.3.e-fisher","COTGIR","Cottus girardi",,114,"actual",,"jcoloso@battelleecology.org",
"7137ab27-811d-49af-87b8-763ef8786f38","D02","LEWI","LEWI.AOS.fish.point.01","2017-04-10T16:00Z","2017-04-10T19:40Z",3,"LEWI.20170410.01.3.e-fisher","RHICAT","Rhinichthys cataractae",,24,"actual",,"jcoloso@battelleecology.org",
"b33e1e3a-ae53-4ee8-b648-d61a974b5843","D02","LEWI","LEWI.AOS.fish.point.01","2017-04-10T17:33Z","2017-04-10T18:07Z",2,"LEWI.20170410.01.2.e-fisher","SEMATR","Semotilus atromaculatus",,43,"actual",,"jcoloso@battelleecology.org",
"d6b1a392-684c-4ff3-8818-b69044d790a6","D02","LEWI","LEWI.AOS.fish.point.01","2017-04-10T17:33Z","2017-04-10T18:07Z",2,"LEWI.20170410.01.2.e-fisher","RHICAT","Rhinichthys cataractae",,32,"actual",,"jcoloso@battelleecology.org",
"999b6b97-96d1-493f-8e65-0dc6db5871a8","D02","LEWI","LEWI.AOS.fish.point.01","2017-04-10T17:33Z","2017-04-10T18:07Z",2,"LEWI.20170410.01.2.e-fisher","COTGIR","Cottus girardi",,181,"actual",,"jcoloso@battelleecology.org",
"7ccef329-1200-41d4-b885-36fa47129785","D02","LEWI","LEWI.AOS.fish.point.04","2017-04-11T12:37Z","2017-04-11T13:15Z",1,"LEWI.20170411.04.1.e-fisher","COTGIR","Cottus girardi",,54,"actual",,"jcoloso@battelleecology.org",
"34e5fd22-24aa-4dc1-ae39-adbb7d97053c","D02","LEWI","LEWI.AOS.fish.point.04","2017-04-11T14:30Z","2017-04-11T15:15Z",2,"LEWI.20170411.04.2.e-fisher","RHICAT","Rhinichthys cataractae",,2,"actual",,"jcoloso@battelleecology.org",
"cc0bb646-1673-4121-aae3-ea1a17f7505d","D02","LEWI","LEWI.AOS.fish.point.04","2017-04-11T14:30Z","2017-04-11T15:15Z",2,"LEWI.20170411.04.2.e-fisher","COTGIR","Cottus girardi",,28,"actual",,"jcoloso@battelleecology.org",
"9ff2a5d7-a540-4a9d-aa45-4755aa7bdb66","D02","LEWI","LEWI.AOS.fish.point.04","2017-04-11T14:30Z","2017-04-11T15:15Z",2,"LEWI.20170411.04.2.e-fisher","CLIFUN","Clinostomus funduloides",,5,"actual",,"jcoloso@battelleecology.org",
"6dc6ff08-6ebb-49fd-a976-4d29f66be357","D02","LEWI","LEWI.AOS.fish.point.04","2017-04-11T16:20Z","2017-04-11T17:11Z",3,"LEWI.20170411.04.3.e-fisher","RHICAT","Rhinichthys cataractae",,13,"actual",,"jcoloso@battelleecology.org",
"164fe845-212c-4de0-bb6a-59ffa93dad8b","D02","LEWI","LEWI.AOS.fish.point.04","2017-04-11T16:20Z","2017-04-11T17:11Z",3,"LEWI.20170411.04.3.e-fisher","COTGIR","Cottus girardi",,81,"actual",,"jcoloso@battelleecology.org",
"3feb006d-6733-42be-bcc1-8fcd42a36db3","D02","LEWI","LEWI.AOS.fish.point.05","2017-04-11T18:16Z","2017-04-11T18:47Z",1,"LEWI.20170411.05.1.e-fisher","COTGIR","Cottus girardi",,48,"actual",,"jcoloso@battelleecology.org",
"4b4cd6da-ab72-4252-a57b-05ba239e52bb","D02","LEWI","LEWI.AOS.fish.point.06","2017-04-12T13:40Z","2017-04-12T14:38Z",1,"LEWI.20170412.06.1.e-fisher","COTGIR","Cottus girardi",,24,"actual",,"jcoloso@battelleecology.org",
"a8ad524b-324c-40b2-bcac-c53fdee30cdb","D02","LEWI","LEWI.AOS.fish.point.07","2017-04-12T16:19Z","2017-04-12T17:19Z",1,"LEWI.20170412.07.1.e-fisher","COTGIR","Cottus girardi",,4,"actual",,"jcoloso@battelleecology.org",
"856e6dc7-17f1-4aab-9b1a-219bf33ae0a6","D02","LEWI","LEWI.AOS.fish.point.09","2017-04-13T13:35Z","2017-04-13T14:02Z",1,"LEWI.20170413.09.1.e-fisher","COTGIR","Cottus girardi",,21,"actual",,"jcoloso@battelleecology.org",
"bbeb491b-8156-4b78-b4df-b5d303194e2b","D02","LEWI","LEWI.AOS.fish.point.09","2017-04-13T14:58Z","2017-04-13T15:29Z",2,"LEWI.20170413.09.2.e-fisher","COTGIR","Cottus girardi",,57,"actual",,"jcoloso@battelleecology.org",
