uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"24a891ad-b604-45d0-90a6-0abb36caa747","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,60,"ETHSPE","Etheostoma spectabile","species",,,,37,0.6,,,,"juvenile","no sample",,,"0000-0001-9594-9689",
"5c3e0960-8f71-4432-a07e-6e7e3be10a65","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,86,"CAMANO","Campostoma anomalum","species",,,,63,2.5,,,,"juvenile","no sample",,,"0000-0001-9594-9689",
"6775842e-ff83-41d1-b6c4-1dcfe68eaf63","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,4,"ETHSPE","Etheostoma spectabile","species",,,,36,0.6,,,,"juvenile","no sample",,,"0000-0001-9594-9689",
"6c2292f7-0bbc-49d2-bbea-e4d5b1dfb6b5","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,56,"ETHSPE","Etheostoma spectabile","species",,,,32,0.3,,,,"juvenile","no sample",,,"0000-0001-9594-9689",
"14bf96f4-7cad-4b4a-bb21-64c6c629f282","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,85,"CAMANO","Campostoma anomalum","species",,,,55,1.5,,,,"juvenile","no sample",,,"0000-0001-9594-9689",
"181326c2-0dc9-44e3-ac96-c0f08654bcd1","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,43,"CHRERY","Chrosomus erythrogaster","species",,,,36,0.3,,,,"young of year","no sample",,,"0000-0001-9594-9689",
"d0d335cf-1a78-44a0-8aaa-477a9b4c6d54","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,82,"CHRERY","Chrosomus erythrogaster","species",,,,32,0.3,,,,"young of year","no sample",,,"0000-0001-9594-9689",
"c9a73114-5324-4139-9d16-ed4dd160fabb","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,6,"ETHSPE","Etheostoma spectabile","species",,,,34,0.3,,,,"juvenile","no sample",,,"0000-0001-9594-9689",
"37f8bde6-959c-4d3a-b85e-22b44670ac7b","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,65,"ETHSPE","Etheostoma spectabile","species",,,,33,0.3,,,,"juvenile","no sample",,,"0000-0001-9594-9689",
"1ceaf297-b752-452b-81ca-d7a57004e896","D06","KING","KING.AOS.fish.point.01","2019-10-21T15:13Z","2019-10-21T15:38Z","KING.20191021.01.1.e-fisher",1,19,"CHRERY","Chrosomus erythrogaster","species",,,,28,0.3,,,,"young of year","no sample",,,"0000-0001-9594-9689",
