uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"ba9b3e9a-0e94-42c6-b32b-285b6909161f","D06","KING","KING.AOS.fish.point.01","2017-10-17T15:05Z","2017-10-17T16:52Z",1,"KING.20171017.01.1.e-fisher","ETHNIG1","Etheostoma nigrum",,55,"actual",,"egawanda@battelleecology.org",
"454e3f8c-6ee3-4b76-a670-51b8f5dc128d","D06","KING","KING.AOS.fish.point.01","2017-10-17T15:05Z","2017-10-17T16:52Z",1,"KING.20171017.01.1.e-fisher","SEMATR","Semotilus atromaculatus",,1135,"actual",,"egawanda@battelleecology.org",
"01c6abda-3889-4db2-b16e-393ccfdd8a5a","D06","KING","KING.AOS.fish.point.01","2017-10-17T19:00Z","2017-10-17T21:10Z",2,"KING.20171017.01.2.e-fisher","SEMATR","Semotilus atromaculatus",,479,"actual",,"egawanda@battelleecology.org",
"e11ce2df-0073-4641-ac16-b4fbfa6c006f","D06","KING","KING.AOS.fish.point.01","2017-10-17T19:00Z","2017-10-17T21:10Z",2,"KING.20171017.01.2.e-fisher","ETHNIG1","Etheostoma nigrum",,85,,,"egawanda@battelleecology.org",
"f13b7ae6-26e7-4da4-a8c4-6ff8fecc2620","D06","KING","KING.AOS.fish.point.01","2017-10-17T19:00Z","2017-10-17T21:10Z",2,"KING.20171017.01.2.e-fisher","CAMANO","Campostoma anomalum",,10,"actual",,"egawanda@battelleecology.org",
"00f1f74f-b828-41a1-a331-9a576b79d0fc","D06","KING","KING.AOS.fish.point.01","2017-10-18T14:03Z","2017-10-18T16:00Z",3,"KING.20171018.01.3.e-fisher","CAMANO","Campostoma anomalum",,60,"actual",,"egawanda@battelleecology.org",
"3ff24971-bf45-41cb-ad0c-4f74a81a3036","D06","KING","KING.AOS.fish.point.01","2017-10-18T14:03Z","2017-10-18T16:00Z",3,"KING.20171018.01.3.e-fisher","SEMATR","Semotilus atromaculatus",,1411,"actual",,"egawanda@battelleecology.org",
"65e23534-d0ef-4082-aebb-2940ae458736","D06","KING","KING.AOS.fish.point.01","2017-10-18T14:03Z","2017-10-18T16:00Z",3,"KING.20171018.01.3.e-fisher","ETHNIG1","Etheostoma nigrum",,212,"actual",,"egawanda@battelleecology.org",
"4d958dba-7f46-4a71-b2c7-1b9c4f66e2e0","D06","KING","KING.AOS.fish.point.01","2017-10-18T14:03Z","2017-10-18T16:00Z",3,"KING.20171018.01.3.e-fisher","ETHSPE","Etheostoma spectabile",,32,"actual",,"egawanda@battelleecology.org",
"71f3b01e-ab08-451d-8a33-3bed6f5d50d2","D06","KING","KING.AOS.fish.point.02","2017-10-18T18:38Z","2017-10-18T19:40Z",1,"KING.20171018.02.1.e-fisher","SEMATR","Semotilus atromaculatus",,381,"actual",,"egawanda@battelleecology.org",
"3a8fcd52-777f-42bb-afc3-a17fb46fdd5b","D06","KING","KING.AOS.fish.point.03","2017-10-19T13:50Z","2017-10-19T14:30Z",1,"KING.20171019.03.1.e-fisher","CAMANO","Campostoma anomalum",,13,"actual",,"egawanda@battelleecology.org",
"2f1d831a-5b26-47a2-bc43-281c78e62249","D06","KING","KING.AOS.fish.point.03","2017-10-19T13:50Z","2017-10-19T14:30Z",1,"KING.20171019.03.1.e-fisher","SEMATR","Semotilus atromaculatus",,298,"actual",,"egawanda@battelleecology.org",
"6d793434-3c32-4241-996e-10d201748ad4","D06","KING","KING.AOS.fish.point.03","2017-10-19T17:15Z","2017-10-19T17:37Z",2,"KING.20171019.03.2.e-fisher","SEMATR","Semotilus atromaculatus",,162,"actual",,"egawanda@battelleecology.org",
"936389c5-7474-499d-bae9-5f59abbcff12","D06","KING","KING.AOS.fish.point.03","2017-10-19T17:15Z","2017-10-19T17:37Z",2,"KING.20171019.03.2.e-fisher","CAMANO","Campostoma anomalum",,41,"actual",,"egawanda@battelleecology.org",
"9485edf9-be9d-48f6-bc03-1862fd7a1842","D06","KING","KING.AOS.fish.point.03","2017-10-19T18:49Z","2017-10-19T19:10Z",3,"KING.20171019.03.3.e-fisher","CAMANO","Campostoma anomalum",,17,"actual",,"egawanda@battelleecology.org",
